,0,1,2,3
0,56.78416666666666,0.0,0.7833333333333333,0.0
1,66.26,0.0,0.3416666666666667,0.125
2,59.59666666666667,0.0,0.625,0.125
3,64.24499999999999,0.0,0.5,0.125
4,52.58333333333335,0.0,0.75,0.0
5,64.31666666666666,0.0,0.45,0.0
6,55.00833333333333,0.0,0.625,0.0
7,55.76916666666666,0.0,0.375,0.0
8,64.81388888888888,0.0,0.75,0.0
9,70.92222222222222,0.0,0.44166666666666665,0.25
10,64.56333333333332,0.0,0.5,0.0
11,70.00666666666667,0.0,0.625,0.0
12,55.10833333333335,0.0,0.4666666666666667,0.125
13,57.675,0.0,0.5833333333333334,0.0
14,58.875,0.0,0.5,0.0
15,74.25055555555555,0.0,0.44166666666666665,0.25
16,21.304999999999996,0.0,0.5,0.0
17,66.55277777777778,0.0,0.5833333333333334,0.0
18,62.87222222222222,0.0,0.375,0.125
19,69.43055555555557,0.0,0.625,0.0
20,63.19722222222222,0.0,0.375,0.125
21,67.61944444444444,0.0,0.625,0.0
22,63.80833333333331,0.0,0.5583333333333333,0.0
23,55.70666666666667,0.0,0.625,0.0
24,69.39999999999999,0.0,0.38333333333333336,0.0
25,67.625,0.0,0.49166666666666664,0.0
26,65.36999999999999,0.0,0.5,0.0
27,64.27333333333333,0.0,0.275,0.125
28,49.63833333333334,0.0,0.5916666666666667,0.0
29,43.71553884711779,0.0,1.0,0.0
30,50.632832080200494,0.0,1.0,0.0
31,50.24388888888889,0.0,0.375,0.0
32,72.975,0.0,0.75,0.0
33,20.28333333333334,0.008333333333333333,0.75,0.008333333333333333
34,56.4138888888889,0.0,0.375,0.0
35,56.48166666666666,0.0,0.48333333333333334,0.125
36,61.13222222222223,0.0,0.4,0.125
37,66.33,0.0,0.4,0.0
38,73.82416666666668,0.0,0.625,0.09166666666666666
39,64.67277777777778,0.0,0.625,0.0
40,69.24277777777777,0.0,0.6083333333333333,0.0
41,68.92166666666667,0.0,0.625,0.0
42,80.28566343042074,0.0,0.15,0.0
43,57.89444444444445,0.0,0.625,0.0
44,66.64611111111111,0.0,0.5166666666666667,0.125
45,46.53666666666666,0.0,0.625,0.1
46,55.52333333333334,0.0,0.625,0.0
47,47.8611111111111,0.0,0.75,0.0
48,58.75694444444444,0.0,0.5,0.25
49,54.17499999999999,0.0,0.5,0.0
50,57.958888888888886,0.0,0.375,0.125
51,61.01833333333333,0.0,0.625,0.0
52,59.06388888888888,0.0,0.625,0.0
53,60.42964285714286,0.0,0.5,0.0
54,64.84433204881184,0.0,0.25,0.0
55,49.48843930635839,0.0,0.0,0.0
56,75.51777777777778,0.0,0.5166666666666667,0.0
57,72.89833333333333,0.0,0.5166666666666667,0.0
58,56.903333333333336,0.0,0.625,0.0
59,68.66,0.0,0.625,0.0
60,65.53166666666667,0.0,0.4666666666666667,0.0
61,44.108333333333334,0.0,0.8416666666666667,0.0
62,54.03166666666667,0.0,0.5,0.0
63,54.333333333333336,0.0,0.6666666666666666,0.0
64,43.511111111111106,0.0,0.7083333333333334,0.0
65,60.788020833333334,0.0,0.5416666666666666,0.0
66,52.441666666666656,0.0,0.625,0.0
67,54.42499999999999,0.0,0.425,0.0
68,57.75111111111111,0.0,0.375,0.10833333333333334
69,25.441666666666666,0.0,0.275,0.0
70,44.405,0.0,1.0,0.0
71,28.49866592206503,0.0,0.625,0.041666666666666664
72,42.15833333333333,0.0,0.5,0.041666666666666664
73,41.415,0.0,0.5583333333333333,0.041666666666666664
74,60.84166666666667,0.0,0.5416666666666666,0.0
75,56.59563368055556,0.0,0.6,0.0
76,60.333333333333336,0.0,0.4583333333333333,0.20833333333333334
77,73.93666666666667,0.0,0.5416666666666666,0.06666666666666667
78,19.454166666666666,0.16666666666666666,0.6416666666666667,0.18333333333333332
79,49.775,0.0,0.38333333333333336,0.16666666666666666
80,47.019999999999996,0.0,0.375,0.2916666666666667
81,49.609166666666674,0.0,0.525,0.20833333333333334
82,54.49275862068966,0.0,0.875,0.0
83,26.008333333333333,0.09166666666666666,0.4166666666666667,0.125
84,46.80833333333333,0.0,0.4583333333333333,0.25833333333333336
85,40.216049382716065,0.0,0.0,0.0
86,32.80864197530864,0.0,0.0,0.0
87,25.401234567901238,0.0,0.0,0.0
88,17.993827160493833,0.0,0.0,0.0
89,10.586419753086421,0.0,0.0,0.0
90,49.51500000000001,0.0,0.43333333333333335,0.10833333333333334
91,55.483333333333334,0.0,0.4583333333333333,0.125
92,49.406451612903226,0.0,0.0,0.0
93,46.30967741935481,0.0,0.0,0.0
94,45.83521505376344,0.0,0.375,0.0
95,56.18611111111112,0.0,0.4166666666666667,0.0
96,52.82222222222223,0.0,0.16666666666666666,0.375
