,0,1,2,3
0,28.108333333333334,0.008333333333333333,0.6166666666666667,0.0
1,68.98333333333333,0.0,0.6333333333333333,0.0
2,41.2,0.008333333333333333,0.49166666666666664,0.0
3,50.13166666666667,0.0,0.5,0.0
4,54.571666666666665,0.0,0.7333333333333333,0.0
5,57.266666666666666,0.0,0.475,0.0
6,49.821111111111115,0.0,0.6333333333333333,0.0
7,49.56666666666667,0.0,0.575,0.0
8,4.101666666666666,0.5083333333333333,0.30833333333333335,0.5
9,0.11666666666666668,0.95,0.0,0.9416666666666667
10,67.81833333333333,0.0,0.6916666666666667,0.0
11,65.50916666666666,0.05,0.45,0.041666666666666664
12,29.894419642857144,0.0,0.0,0.0
13,9.105580357142857,0.058333333333333334,0.0,0.05
14,0.21,0.95,0.05,0.95
15,32.225,0.0,0.6166666666666667,0.125
16,61.083888888888886,0.0,0.48333333333333334,0.25
17,62.720555555555556,0.0,0.39166666666666666,0.0
18,64.80989583333333,0.0,0.5166666666666667,0.0
19,48.29760416666667,0.0,0.625,0.0
20,53.79,0.0,0.5,0.0
21,12.643333333333333,0.475,0.25,0.4666666666666667
22,54.86805555555555,0.0,0.5416666666666666,0.0
23,56.041666666666664,0.0,0.375,0.0
24,43.504166666666656,0.008333333333333333,0.2,0.125
25,12.258333333333335,0.25833333333333336,0.425,0.25
26,12.583333333333336,0.7083333333333334,0.0,0.7
27,59.20333333333333,0.0,0.5,0.0
28,40.32333333333334,0.0,0.55,0.0
29,51.63,0.0,0.575,0.0
30,32.318888888888885,0.008333333333333333,0.375,0.0
31,47.213055555555556,0.0,0.6083333333333333,0.125
32,55.77166666666666,0.0,0.4,0.0
33,45.86333333333334,0.0,0.725,0.0
34,70.72166666666666,0.0,0.525,0.0
35,56.895,0.0,0.625,0.0
36,44.80388888888889,0.0,0.4083333333333333,0.0
37,56.847222222222214,0.0,0.7083333333333334,0.0
38,59.66666666666666,0.0,0.625,0.0
39,49.264166666666675,0.0,0.575,0.0
40,66.75,0.0,0.625,0.125
41,44.31833333333332,0.0,0.5833333333333334,0.0
42,31.49833333333334,0.14166666666666666,0.10833333333333334,0.25833333333333336
