,0,1,2,3
0,52.95111111111111,0.0,0.5,0.125
1,62.220000000000006,0.0,0.5916666666666667,0.125
2,69.09166666666667,0.0,0.55,0.0
3,64.29777777777777,0.0,0.5,0.0
4,66.51222222222222,0.0,0.6166666666666667,0.0
5,45.69999999999998,0.0,0.625,0.0
6,54.004999999999995,0.0,0.2,0.0
7,47.275,0.08333333333333333,0.6666666666666666,0.08333333333333333
8,68.19166666666666,0.0,0.4583333333333333,0.0
9,55.28277777777778,0.0,0.375,0.25
10,34.68,0.2833333333333333,0.5916666666666667,0.2833333333333333
11,68.74000000000001,0.0,0.5,0.0
12,50.958333333333336,0.0,0.375,0.0
13,11.391666666666664,0.6333333333333333,0.325,0.625
14,55.349999999999994,0.0,0.425,0.0
15,0.0,1.0,0.0,1.0
16,60.624444444444435,0.0,0.43333333333333335,0.0
17,55.10833333333333,0.0,0.8083333333333333,0.0
18,67.97666666666666,0.0,0.5,0.125
19,63.21833333333334,0.0,0.5,0.0
20,52.24333333333334,0.0,0.5,0.0
21,58.358333333333334,0.0,0.5416666666666666,0.0
22,64.235,0.0,0.5,0.25
23,9.390555555555556,0.6416666666666667,0.0,0.6333333333333333
24,57.74166666666668,0.0,0.75,0.0
25,62.61666666666667,0.0,0.49166666666666664,0.0
26,63.475,0.0,0.5,0.0
27,35.86666666666667,0.0,0.625,0.0
28,60.76987654320988,0.0,0.5,0.0
29,64.21031746031746,0.0,0.0,0.0
30,55.00396825396824,0.0,0.0,0.0
31,46.321671075837735,0.0,0.08333333333333333,0.0
32,61.74444444444445,0.0,0.5416666666666666,0.0
33,0.34166666666666673,0.0,1.0,0.0
34,59.238888888888894,0.0,0.625,0.0
35,44.53,0.0,0.6,0.0
36,57.8016290726817,0.0,0.9833333333333333,0.0
37,47.083333333333336,0.0,0.625,0.0
38,43.76670938201924,0.0,0.05,0.0
39,53.96666666666667,0.0,0.7416666666666667,0.0
40,60.06916666666667,0.0,0.6083333333333333,0.0
41,55.825,0.0,0.625,0.0
42,57.95,0.0,0.625,0.0
43,42.78666666666667,0.0,0.6083333333333333,0.0
44,48.92388888888889,0.0,0.75,0.0
45,51.53166666666668,0.0,0.625,0.0
46,72.48361111111109,0.0,0.5166666666666667,0.0
47,67.46333333333335,0.0,0.6,0.0
48,44.58600323624596,0.25,0.125,0.24166666666666667
49,0.0,1.0,0.0,1.0
50,61.861666666666665,0.0,0.6083333333333333,0.0
51,58.60666666666666,0.0,0.48333333333333334,0.25
52,48.13388888888889,0.0,0.26666666666666666,0.125
53,22.341666666666665,0.0,0.6,0.0
54,57.66385416666666,0.0,0.75,0.0
55,53.11500000000001,0.0,0.375,0.125
56,62.62833333333334,0.0,0.625,0.0
57,56.16333333333332,0.0,0.5,0.0
58,50.095,0.0,0.5,0.15833333333333333
59,52.04166666666666,0.0,0.625,0.0
60,50.583333333333336,0.0,0.425,0.0
61,46.591666666666676,0.0,0.5,0.0
