,0,1,2,3
0,63.135,0.0,0.48333333333333334,0.0
1,63.48833333333334,0.0,0.39166666666666666,0.0
2,60.37833333333333,0.0,0.375,0.0
3,58.98388888888888,0.0,0.6166666666666667,0.25833333333333336
4,62.325,0.0,0.525,0.0
5,63.28666666666667,0.0,0.65,0.0
6,53.635,0.0,0.475,0.125
7,59.90166666666667,0.0,0.625,0.0
8,53.798333333333325,0.0,0.5,0.0
9,52.836111111111116,0.0,0.4583333333333333,0.0
10,54.29166666666667,0.0,0.5,0.0
11,58.591666666666676,0.0,0.5,0.0
12,62.29999999999999,0.0,0.5,0.0
13,57.0,0.0,0.5,0.0
14,62.341666666666676,0.0,0.4166666666666667,0.0
15,64.84027777777779,0.0,0.25,0.125
16,60.995000000000005,0.0,0.625,0.0
17,64.69666666666667,0.0,0.625,0.125
18,69.07208333333332,0.0,0.5583333333333333,0.0
19,55.49666666666666,0.0,0.5,0.0
20,16.848333333333336,0.0,0.575,0.0
21,60.95499999999999,0.0,0.35833333333333334,0.125
22,56.950555555555546,0.0,0.48333333333333334,0.016666666666666666
23,62.49,0.0,0.375,0.0
24,57.43333333333332,0.0,0.475,0.0
25,59.48833333333334,0.0,0.525,0.0
26,60.641666666666666,0.0,0.725,0.125
27,59.175000000000004,0.0,0.5333333333333333,0.0
28,59.12333333333334,0.0,0.5916666666666667,0.125
29,54.58166666666666,0.0,0.2833333333333333,0.0
30,2.0777777777777775,0.6333333333333333,0.10833333333333334,0.625
31,60.385000000000005,0.0,0.25,0.0
32,67.23833333333332,0.0,0.5,0.0
33,51.55166666666667,0.0,0.5,0.0
34,57.62166666666667,0.0,0.6333333333333333,0.125
35,60.95666666666667,0.0,0.625,0.125
36,57.80166666666667,0.0,0.5,0.0
37,57.268333333333324,0.0,0.5,0.0
38,63.81166666666666,0.0,0.375,0.125
39,60.85833333333335,0.0,0.425,0.125
40,49.916666666666664,0.0,0.575,0.0
41,59.74166666666668,0.0,0.575,0.0
42,61.33333333333333,0.0,0.675,0.0
43,64.125,0.0,0.375,0.25
44,60.72305555555555,0.0,0.375,0.0
45,67.43333333333334,0.0,0.375,0.25
46,63.166666666666664,0.0,0.5,0.25
47,70.575,0.0,0.25,0.0
48,58.69500000000001,0.0,0.39166666666666666,0.125
49,0.720787037037037,0.15,0.6166666666666667,0.13333333333333333
50,61.266666666666666,0.0,0.5,0.125
51,58.72611111111112,0.0,0.375,0.125
52,64.84777777777778,0.0,0.5,0.0
53,57.82055555555556,0.0,0.5,0.0
54,59.36444444444443,0.0,0.39166666666666666,0.0
55,52.15472222222222,0.0,0.6,0.0
56,57.701666666666675,0.0,0.5,0.0
57,60.88166666666667,0.0,0.5,0.0
58,59.583333333333336,0.0,0.25,0.125
59,58.42833333333333,0.0,0.4,0.0
60,57.53666666666667,0.0,0.5,0.10833333333333334
61,56.421666666666674,0.0,0.375,0.23333333333333334
62,42.0,0.375,0.13333333333333333,0.36666666666666664
63,61.675000000000004,0.0,0.375,0.008333333333333333
64,52.49166666666667,0.0,0.375,0.0
65,54.16666666666666,0.0,0.49166666666666664,0.0
66,56.241388888888885,0.0,0.39166666666666666,0.0
67,64.26555555555555,0.0,0.6083333333333333,0.0
68,67.37777777777778,0.0,0.625,0.0
69,54.577222222222225,0.0,0.375,0.125
70,16.65,0.0,0.275,0.0
71,55.553888888888885,0.0,0.48333333333333334,0.125
72,64.97611111111111,0.0,0.0,0.025
73,55.77944444444445,0.0,0.5,0.0
74,62.461666666666666,0.0,0.375,0.15
75,51.71333333333334,0.0,0.725,0.0
76,56.998333333333335,0.0,0.625,0.0
77,51.373333333333335,0.0,0.275,0.0
78,55.38611111111111,0.0,0.5333333333333333,0.0
79,47.25277777777779,0.0,0.5,0.0
80,49.75833333333333,0.0,0.5833333333333334,0.125
81,49.68055555555556,0.0,0.625,0.08333333333333333
82,53.18333333333332,0.0,0.4583333333333333,0.16666666666666666
83,52.761111111111106,0.0,0.4166666666666667,0.0
84,64.67611111111111,0.0,0.48333333333333334,0.016666666666666666
85,64.2988888888889,0.0,0.39166666666666666,0.10833333333333334
86,23.351666666666663,0.0,0.5,0.0
87,68.40000000000002,0.0,0.475,0.0
88,61.64583333333333,0.0,0.6333333333333333,0.0
89,54.489999999999995,0.0,0.5,0.125
90,53.16166666666666,0.0,0.5916666666666667,0.0
91,58.09333333333334,0.0,0.4083333333333333,0.0
92,67.73083333333334,0.0,0.38333333333333336,0.13333333333333333
93,18.883888888888887,0.008333333333333333,0.5083333333333333,0.0
94,66.09333333333333,0.0,0.5,0.0
95,59.68444444444444,0.0,0.23333333333333334,0.125
96,62.43666666666665,0.0,0.4,0.0
97,54.701666666666675,0.0,0.475,0.0
98,58.63666666666668,0.0,0.65,0.125
99,57.93666666666666,0.0,0.475,0.0
100,62.42999999999999,0.0,0.5,0.03333333333333333
101,48.923333333333325,0.0,0.4666666666666667,0.125
102,58.08333333333332,0.0,0.5,0.0
103,53.541666666666664,0.0,0.2833333333333333,0.0
104,58.06166666666666,0.0,0.375,0.09166666666666666
105,49.10555555555553,0.0,0.5833333333333334,0.0
106,53.18611111111111,0.0,0.4166666666666667,0.0
107,48.974444444444444,0.0,0.7333333333333333,0.0
108,29.535000000000004,0.0,0.625,0.10833333333333334
109,30.930833333333332,0.0,0.45,0.08333333333333333
110,18.966666666666665,0.008333333333333333,0.6666666666666666,0.125
111,31.734999999999996,0.0,0.4166666666666667,0.16666666666666666
112,34.66833333333333,0.0,0.45,0.041666666666666664
113,32.82083333333333,0.0,0.3333333333333333,0.20833333333333334
114,32.166666666666664,0.0,0.5666666666666667,0.0
115,15.84737520432542,0.008333333333333333,0.09166666666666666,0.0
116,51.0,0.0,0.0,1.0
117,48.31416666666667,0.0,0.30833333333333335,0.275
118,48.61166666666667,0.0,0.4166666666666667,0.13333333333333333
119,48.95933734939761,0.0,0.16666666666666666,0.0
120,45.25301204819274,0.0,0.0,0.0
121,45.91431726907631,0.0,0.2916666666666667,0.16666666666666666
122,50.038188705234155,0.0,0.25833333333333336,0.4583333333333333
123,45.4,0.0,0.36666666666666664,0.2916666666666667
124,50.22666666666667,0.0,0.25,0.26666666666666666
125,33.69261642156862,0.09166666666666666,0.625,0.125
126,46.90833333333333,0.0,0.3416666666666667,0.25
127,8.841666666666667,0.5583333333333333,0.3333333333333333,0.55
128,40.605000000000004,0.0,0.375,0.25
129,52.91333333333333,0.0,0.48333333333333334,0.016666666666666666
130,67.73701388888888,0.0,0.13333333333333333,0.125
131,75.08333333333333,0.0,0.38333333333333336,0.0
132,65.75500000000001,0.0,0.625,0.0
133,65.51666666666667,0.0,0.625,0.25
134,60.351111111111116,0.0,0.39166666666666666,0.125
135,37.391666666666666,0.0,0.375,0.375
136,47.30833333333333,0.0,0.75,0.125
137,55.29861111111112,0.0,0.5916666666666667,0.0
138,51.04833333333333,0.0,0.725,0.15
139,59.6975,0.0,0.5583333333333333,0.08333333333333333
140,26.316666666666666,0.0,0.5416666666666666,0.25
141,42.84166666666667,0.0,0.5,0.041666666666666664
142,50.32666666666667,0.0,0.2,0.2916666666666667
143,48.66179421768707,0.0,0.44166666666666665,0.16666666666666666
144,50.161989795918366,0.0,1.0,0.0
145,50.468112244897966,0.0,1.0,0.0
146,50.77423469387755,0.0,1.0,0.0
147,44.333333333333336,0.0,0.5416666666666666,0.125
148,47.13333333333333,0.0,0.2916666666666667,0.125
149,37.03,0.0,0.016666666666666666,0.9416666666666667
150,37.0,0.0,0.0,1.0
151,32.220000000000006,0.0,0.5416666666666666,0.058333333333333334
152,44.45546296296297,0.0,0.4666666666666667,0.125
153,57.02128205128206,0.0,0.4583333333333333,0.20833333333333334
154,53.373717948717946,0.0,0.11666666666666667,0.125
155,24.2875,0.008333333333333333,0.575,0.0
156,49.725,0.0,0.38333333333333336,0.20833333333333334
157,54.525,0.0,0.6083333333333333,0.016666666666666666
158,49.86,0.0,0.375,0.15
159,48.40999999999999,0.0,0.425,0.13333333333333333
160,51.62833333333334,0.0,0.6166666666666667,0.041666666666666664
161,25.61666666666667,0.0,0.6166666666666667,0.0
162,28.892222222222223,0.0,0.5166666666666667,0.0
163,46.65833333333334,0.0,0.4,0.0
164,46.2675,0.0,0.49166666666666664,0.0
165,46.41166666666666,0.0,0.625,0.0
