,0,1,2,3
0,56.87166666666666,0.0,0.25,0.0
1,66.62041666666667,0.0,0.18333333333333332,0.125
2,67.14888888888889,0.0,0.26666666666666666,0.23333333333333334
3,49.83,0.0,0.375,0.0
4,65.63166666666666,0.0,0.5,0.0
5,58.975,0.0,0.5,0.125
6,58.916666666666664,0.0,0.55,0.0
7,62.35833333333335,0.0,0.5,0.125
8,66.92166666666667,0.0,0.25833333333333336,0.0
9,58.42166666666667,0.0,0.375,0.14166666666666666
10,64.48333333333333,0.0,0.5,0.0
11,51.70833333333334,0.008333333333333333,0.7416666666666667,0.008333333333333333
12,64.93166666666667,0.0,0.625,0.125
13,63.616597222222225,0.0,0.7333333333333333,0.0
14,68.0061111111111,0.0,0.26666666666666666,0.0
15,46.583333333333336,0.0,0.48333333333333334,0.0
16,62.265,0.0,0.4,0.125
17,64.4636111111111,0.0,0.5083333333333333,0.10833333333333334
18,62.75833333333335,0.0,0.6333333333333333,0.0
19,65.50833333333334,0.0,0.6333333333333333,0.11666666666666667
20,57.279999999999994,0.0,0.4,0.0
21,48.70777777777778,0.0,0.375,0.13333333333333333
22,7.671666666666667,0.35833333333333334,0.125,0.35
23,35.14083333333334,0.0,0.4583333333333333,0.16666666666666666
24,33.08583333333333,0.0,0.45,0.041666666666666664
25,30.133333333333333,0.0,0.4583333333333333,0.08333333333333333
26,10.125,0.05,0.5833333333333334,0.125
27,19.485,0.058333333333333334,0.5833333333333334,0.14166666666666666
28,26.150703648548014,0.0,0.8583333333333333,0.08333333333333333
29,26.82613551749812,0.0,1.0,0.0
30,27.45160089352195,0.0,1.0,0.0
31,28.077066269545778,0.0,1.0,0.0
32,28.702531645569604,0.0,1.0,0.0
33,29.327997021593436,0.0,1.0,0.0
34,29.953462397617265,0.0,1.0,0.0
35,30.578927773641098,0.0,1.0,0.0
36,31.20439314966493,0.0,1.0,0.0
37,31.829858525688756,0.0,1.0,0.0
38,32.45532390171259,0.0,1.0,0.0
39,32.65166666666667,0.0,0.5,0.041666666666666664
40,21.3075,0.008333333333333333,0.5416666666666666,0.16666666666666666
41,27.45,0.0,0.375,0.08333333333333333
42,24.5725,0.0,0.5416666666666666,0.15833333333333333
43,24.131666666666664,0.0,0.4583333333333333,0.125
44,25.63196454413893,0.0,0.625,0.041666666666666664
45,33.4925,0.0,0.425,0.16666666666666666
46,32.7,0.0,0.4583333333333333,0.20833333333333334
47,30.341666666666665,0.0,0.3333333333333333,0.25
48,31.8275,0.0,0.425,0.20833333333333334
49,41.09083333333333,0.0,0.4,0.16666666666666666
50,38.849999999999994,0.0,0.4583333333333333,0.16666666666666666
51,40.25222222222223,0.0,0.25,0.0
52,38.827037037037044,0.0,0.6333333333333333,0.0
