,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.27298402226502777,2.2121471477176335,0.3527585389234488,-1.299030668327039,-0.6050871780232818,1.0874421780850454,0.2566985180478033,-0.5042587317086376,-0.44266641886812236,0.5085446750228034,-0.05798835543578119,1.4025454844687078e-15
1,-1.96458505760548,-0.7585635828221589,0.5818684982062912,0.7507847396545215,-0.16467593400486646,-0.004225479532324866,-0.45637244663642185,0.21939110768316306,0.006279672239352835,-0.05956972591770005,-0.012783242322440663,-8.384930149448642e-16
2,-2.3516257291192106,3.992681901493034,-0.7101543187348371,-0.5150075794525414,0.18743364285359712,1.342142076804064,0.5546445290858452,-0.6148323040048135,0.6364958746821983,-0.14701311440665224,-0.1645642197481648,-2.6945559981827205e-15
3,-0.8412973105475746,-1.679524892091593,-0.3088711244326058,0.17423914787565956,0.010007650496063766,0.03594571844297295,-0.3124878110410092,-0.27601901937344037,0.049489118665942654,0.0011051727685376994,-0.000682419264609322,5.272110767148791e-16
4,-0.37518144207457044,-2.3703679694090267,-0.7739124410237205,0.1601491900598087,0.9129913995994774,-0.08710103680897639,-0.30443378022492007,-0.36866101846652183,0.13711818047341376,-0.07115796364400666,0.0036374419956223866,-4.524911785383073e-17
5,-0.36702739530072903,-0.5818107793822748,-0.1784891446794631,-0.45664986614809705,0.043647658013305286,0.0214745822112384,-0.31724768283591726,0.030500172030604678,-0.3179494576851862,0.1846336511755031,0.012897657774359425,-7.48763294689805e-16
6,0.34110808974079937,-1.27649938256711,0.2579345210004713,0.20599030044079872,-0.20777018656682353,-0.04993787480641882,0.19506451734599006,0.04651012042957532,-0.16547313765889696,0.015700232856438023,0.010049675219643872,3.274397524828083e-16
7,-1.7002838915897762,0.7550157977113515,1.1416930105663383,0.3102734947459649,0.06438227117560173,0.8003823509329764,0.047590974384393143,-0.47734133374398025,-0.2676250442866052,0.13086990134174648,-0.07447512966053339,1.1490259046550676e-15
8,-0.8895424083998539,-1.3904452306450368,-1.0466777786044021,0.12439389350440894,0.4282256713299732,0.5178873530423389,-0.14284474312784556,-0.07812365228264764,0.2651720277613513,0.03589675270154896,-0.04168773829736027,2.7334939773707186e-15
9,-0.6077829393920278,0.14558888734592296,1.4168575313292557,1.651736713780749,0.6660089331574813,-0.6124837851132529,0.41111483686135586,1.040080035503327,-0.31904375581733446,-0.009156778450804967,-0.002232197154015046,1.3022110441303547e-15
10,-0.8833754132830365,-1.4120109156453462,-0.02755232296070983,0.12164961063703332,-0.12120635405896897,-0.21809757592540083,-0.4688906906243806,-0.009988582990947922,-0.18934573172941324,-0.01764496329592447,0.02236716746264434,-2.2828594051724015e-15
11,-0.3817550668164678,-1.3156081961364607,-1.8842797042620916,-0.6095000621274053,-0.2053851456719043,-0.46537958632178894,-0.42932862075990647,-0.22642477340755285,-0.06918332582075937,-0.04006087323030791,0.03312313205801604,-1.586748138715088e-16
12,-1.1215037705857072,-0.4389121382076521,-0.46848273098969684,-0.14933807666060256,-0.2974251816050261,-0.24407682379118525,-0.4149470830085975,-0.08411634268643055,-0.22324667750870023,0.18664822606295658,0.013814060784801884,-1.0812567209687903e-16
13,-1.3601568683310745,-0.8525265709137215,0.8052025754888911,0.45145099668150285,0.11898893381346758,0.043858328789889885,-0.2928713585117783,-0.08058335104675197,0.28405027710715547,0.02799700708464844,-0.014388194345368727,6.275693485800354e-17
14,-0.12917575977709328,-0.5552546738710408,0.010133414237754315,0.3226685474122407,0.21053837670502992,-0.1603544141067795,0.17770895955916666,-0.013534757808576712,-0.4343977166783464,-0.057975383106085326,-0.0023362321589981555,-1.8890877456886737e-16
15,-0.24414627874360043,-2.0416536640540577,0.7851700254579265,0.03783998495905113,-0.15485040172353437,0.004262952564463667,-0.34723104763800194,-0.0813467775658666,0.13300498585751105,-0.017025592469084753,0.023829612231700138,-1.8902485129310516e-16
16,-1.0343541766979103,-0.17534962928490258,-0.23622945139452367,0.27161719055527295,1.3039563221125414,1.4619157564241665,0.15045184773572556,0.22368387802643547,-0.10331050418353796,-0.21178752480289448,-0.11272169851252119,-7.839427150408687e-17
17,-1.962811180131616,0.5684808727834479,1.3696893984342389,0.4963743615897894,-1.1292611732932385,2.0599859204829807,0.3856605735668559,-0.09929550778701815,0.4898856833636413,-0.004269367043037717,-0.14536712576954874,-2.795662732731104e-16
18,-1.16015722944495,-0.7306010480679352,-0.9937963557360593,0.7090057498822925,-0.3212766359427246,-0.5740863322342925,0.11969738613927126,-0.19403086829318464,0.5019943350075795,-0.10896348759119384,-0.01030103579731331,-9.560695936299755e-17
19,-1.7807256649697345,1.023601895020206,0.8045351758401096,1.05758694942215,-0.02056509097306095,0.20145784670617128,0.16085275034564192,0.6440870342116563,-0.27775693409303936,-0.08991011440927736,-0.0539788047995811,-3.7000320531351217e-16
20,-0.6452636787526925,-1.4324317807674276,0.16281754053485117,0.9227899882705644,0.031060645277083333,-0.21563441482124648,0.09850237391641017,-0.06742373333891594,-0.11689979266957722,0.0047695153098466486,-0.0029669442564924857,-1.817635127134547e-16
21,-1.5521937462865236,0.4818971723306263,0.6869171525322367,0.8812136413560426,-0.3278526836516757,-0.6091097220801267,-0.05767653427792492,0.5955114560119469,0.1256720390114644,-0.051175049460933666,0.0010763519307578648,-1.7524630614930495e-16
22,-1.9012878896877867,1.644305131318137,0.3853475745748578,0.16953370710663324,0.478878503110376,1.3359474849662285,0.32013873057979586,-0.5580489187780527,-0.1521528304879614,0.12376663643434697,-0.13016129330058543,-2.9590106540782e-16
23,-0.6399654966424763,-0.5099544508587524,-0.46353100175998435,-0.4727073578817771,-0.49588154105593546,0.1796711068343586,-0.14350489378663325,0.031123319638581365,0.7736750428368597,0.1101251761678073,-0.014547731573980734,-3.666516080624329e-16
24,-0.7819099393201463,-0.382754686230729,-0.21139494824909735,-0.45544183678376166,-0.7095064761034146,-0.278615757545718,-0.36862936606102314,0.12352821887312848,0.37357251813437453,0.09858329612245056,0.021030142486564974,-4.8670867910027837e-17
25,-0.9810991874569821,-0.6397562041317854,-0.23921309869175952,-0.1719409858085335,-0.3851995356630006,-0.35223092286947927,-0.45207746908565993,0.0384459812988509,-0.04024897151084743,-0.009076872723182262,0.023255989319820574,-8.424056493328491e-17
26,-0.8605020881361738,-1.5836563408692585,-0.22297015146483254,0.11247141866266414,-0.4143801680130768,0.10806636139193439,-0.3981114200199408,0.09852842246950713,-0.068008496520859,0.005240581547826271,0.00753222539200411,-1.2417602079266965e-16
27,-1.7107258240308096,0.49556161659281084,-0.41176068653869446,0.037173107208506695,-0.2771719656035147,0.5428465465304344,-0.07332612675840335,-0.058485293451007024,0.25342830628274066,0.0038433477001035355,-0.06231546558070852,-1.4034873328273526e-16
28,-1.188525504654827,-0.9211154074448907,-0.8467761501596613,-0.05597111225714181,-0.5322840778335097,-0.17974372975554265,-0.40190750482199095,0.00810941013675284,0.1702652224207302,-0.06870357489929776,0.0060037945673036,1.676767633468858e-16
29,-0.8112992998557398,-1.334569026865645,-1.6435464061686693,0.6811518607674595,-0.13764874997114768,-0.2583373758623011,0.031137307419415103,-0.0009207546388785663,-0.38255297487894896,-0.0328077345874254,-0.005332334469790854,-2.3414408400236227e-16
30,-1.8286297601916977,1.3520046716592369,1.3092159022923469,0.23396752888322564,-0.028838192753112623,1.0081412623432822,0.06132397805830641,0.2886235291369829,0.28301427666837736,-0.04902189046480159,-0.09132891930754104,-2.522203030992438e-16
31,-0.7857933684549201,-1.9400698752349814,-0.4963756054706143,0.16519769662856776,-0.03012976312952453,-0.19549534594182338,-0.48620627711973935,0.045683483954400965,-0.0461535355513234,0.01340796469940805,0.02312424263016889,9.439105908479435e-17
32,-1.1290682769090246,-2.160552382703462,0.13546696272035305,0.5401009052462722,-0.19904653395837188,-0.07641516724322535,-0.4133926578339313,-0.25161045986628805,0.1220014175487801,0.05480966309100636,0.009597788091336615,-1.4749611056588435e-18
33,-1.2427159745325504,0.4267490374419753,0.1602508745001108,0.08317439202794864,0.4758882868529895,1.1532536189724434,0.02267847459487194,0.17335020421469788,-0.3191790356673556,0.3142238185306478,-0.08062376728349349,-3.126887024440574e-16
34,-0.8966478267270491,-0.3916633796773255,0.6805843393389821,-0.12589048250617169,-0.4301048074038012,0.29003371939288,-0.1265803085878479,0.12884771152527885,0.8814901847679546,0.07717301263068234,-0.02337749766880303,-1.683880286434203e-17
